Date,Open,High,Low,Close,Volume,Open Interest
4/25/16,4713,4715.75,4672,4708.25,172474,227944
4/26/16,4708.25,4725.75,4643,4688.5,212776,226332
4/27/16,4641,4669.75,4608.25,4659.75,306378,228648
4/28/16,4668,4678.25,4582.25,4618,306766,231995
4/29/16,4619.5,4627.25,4532.75,4567.5,402426,244210
5/2/16,4573,4614.5,4554,4605,221470,237758
5/3/16,4608,4610.5,4555.5,4570.5,270601,240305
5/4/16,4571.5,4578,4528.25,4545.75,235256,242401
5/5/16,4544.25,4578.5,4528.5,4536.25,221674,243992
5/6/16,4535.25,4569.75,4507,4564.25,262686,239103
5/9/16,4565.75,4592.5,4554,4571.75,206931,234264
5/10/16,4570.75,4634.75,4559.75,4628,204247,232166
5/11/16,4630.25,4639,4586.75,4587.5,208025,228076
5/12/16,4588.5,4617.75,4541.75,4570.75,262049,226681
5/13/16,4573.25,4596.5,4539.75,4560,249877,219327
5/16/16,4552,4628,4541.5,4611.25,197887,216182
5/17/16,4608.75,4629.75,4544,4555.5,256918,222744
5/18/16,4557,4595,4537,4568.25,305289,219280
5/19/16,4573.75,4576.75,4516.75,4553.25,272694,225339
5/20/16,4553,4615,4550.5,4598.25,244244,215512
5/23/16,4603.75,4617.5,4584.25,4588.5,167178,213994
5/24/16,4587.5,4684.75,4577.75,4681.25,239635,219689
5/25/16,4681.5,4725.5,4679,4710.75,253726,209859
5/26/16,4709.5,4731.5,4699.5,4728.25,163693,216691
5/27/16,4730,4749.5,4726.25,4746,153739,228011
5/31/16,4754.25,4764.25,4733.5,4760.25,209605,228949
6/1/16,4758,4773.5,4738.75,4757.5,194470,238698
6/2/16,4756.5,4769,4722.25,4768.25,179288,241973
6/3/16,4766.25,4774.75,4714.75,4745,225458,239848
6/6/16,4747,4772.5,4740,4761.5,164530,237750
6/7/16,4760.5,4781.5,4747.25,4750.25,155623,234244
6/8/16,4748.5,4766.25,4740,4755,172285,232147
6/9/16,4754.25,4758.5,4729.5,4748,236706,200774
6/10/16,4749,4750.25,4682.25,4701.75,141333,148564
6/13/16,4694.75,4697.75,4655.25,4662.25,115256,110320
6/14/16,4655.5,4676,4627.25,4661.25,323188,208818
6/15/16,4660.75,4679,4639.75,4648.75,245562,230670
6/16/16,4646.25,4664.25,4595.75,4660,316194,231519
6/17/16,4658.5,4675.75,4596.75,4602.75,250757,226139
6/20/16,4626.25,4680,4626.25,4633.25,195423,221390
6/21/16,4641.75,4659,4631.5,4643.5,194521,218161
6/22/16,4640.5,4677.25,4634.25,4637.75,190665,213504
6/23/16,4653,4722.5,4651.25,4705.75,194791,212932
6/24/16,4726,4737.25,4477.75,4505.5,497350,202637
6/27/16,4493.25,4511,4411,4421.25,413249,208490
6/28/16,4419.5,4527.75,4419.25,4524.25,258268,205725
6/29/16,4524.5,4623.25,4511.5,4606,260013,193360
6/30/16,4618.25,4653.75,4581.75,4650.25,242965,192412
7/1/16,4640.25,4689.5,4629.5,4676.5,176656,197945
7/5/16,4682,4694.75,4620.75,4647.25,200656,199778
7/6/16,4649.25,4683.75,4609,4682.75,253791,205624
7/7/16,4678,4704.5,4670.75,4695.5,184871,203125
7/8/16,4695,4766.5,4683,4760.5,234625,216297
7/11/16,4762.75,4806.75,4759,4792.75,182422,220811
7/12/16,4796,4825.25,4790,4813,190097,228738
7/13/16,4815,4827.75,4801.75,4804.5,190027,233932
7/14/16,4804.25,4851.5,4796.75,4833.25,191874,239874
7/15/16,4828.25,4846.75,4785.25,4822.5,171716,241010
7/18/16,4823.25,4865,4820.25,4851.5,183261,251496
7/19/16,4852.75,4854.5,4831.5,4849.75,165175,251852
7/20/16,4852.25,4902.25,4841,4893.75,182311,255952
7/21/16,4897.25,4905.5,4870,4881.5,181960,258090
7/22/16,4881.75,4907.75,4871.75,4900.5,152974,266491
7/25/16,4902.5,4912.75,4886.75,4897,146154,271326
7/26/16,4901.75,4931.5,4884.25,4907,209762,273433
7/27/16,4934.5,4957.25,4920,4951,230410,275449
7/28/16,4953.5,4975.25,4932.75,4963,220001,276039
7/29/16,4975,4979.75,4952.25,4970,207360,276262
8/1/16,4980.75,5003.5,4964.25,4987.75,199516,282018
8/2/16,4992.5,5002.75,4925,4957.5,261263,283965
8/3/16,4956.5,4972.5,4941.25,4971.5,170596,289048
8/4/16,4969.75,4990.25,4958.25,4987,167881,286306
8/5/16,4988.25,5041,4985.75,5026.25,180947,291048
8/8/16,5028,5044,5009.5,5022.5,132186,284726
8/9/16,5023.75,5051,5020.75,5035,134336,288224
8/10/16,5036.75,5043.5,5010.5,5024.75,141495,290867
8/11/16,5025.5,5054.25,5019,5043.25,147601,291724
8/12/16,5043.25,5050,5030.25,5047.5,131960,292655
8/15/16,5050,5078.5,5048.25,5066,130170,296693
8/16/16,5066,5067.75,5039.75,5041.75,156061,295628
8/17/16,5044,5053,5015.25,5047.25,197778,296338
8/18/16,5051.5,5057.25,5036,5051.75,149002,295120
8/19/16,5051.25,5060,5028.25,5050.25,194623,288746
8/22/16,5052.5,5061.25,5032.75,5055,196397,291985
8/23/16,5052.5,5080,5051,5060.25,160448,295718
8/24/16,5061.75,5066.75,5014,5029.5,190472,296108
8/25/16,5029.75,5037.25,5011.5,5025.5,194394,303583
8/26/16,5026.75,5060.75,5000.5,5029,281261,305961
8/29/16,5029.25,5049,5017.25,5036.5,146925,311357
8/30/16,5038.25,5041.75,5003,5019.25,186259,302435
8/31/16,5021.5,5022.5,4994.75,5017,198477,304986
9/1/16,5017.25,5038.5,4992.75,5020.75,248348,304868
9/2/16,5020.75,5061,5017.5,5038.5,227919,302862
9/6/16,5044.5,5074.75,5025.5,5070.75,208188,302730
9/7/16,5073.5,5082.75,5055.75,5072,193455,295572
9/8/16,5071,5080.25,5032.75,5039.25,251333,249993
9/9/16,5039.25,5041.25,4908.25,4914.25,265154,176337
9/12/16,4914.25,5015.25,4872.25,5010,178342,132079
9/13/16,5005.25,5008.25,4942.75,4971,460083,225296
9/14/16,4975.5,5014.75,4967.25,4975.5,358383,249462
9/15/16,4976,5070.5,4963.25,5060.75,343596,277253
9/16/16,5056.5,5066.5,5035.75,5061.25,285889,276074
9/19/16,5061.75,5088.75,5029.5,5041.25,235031,274677
9/20/16,5043.75,5067.5,5037,5045.5,195027,274670
9/21/16,5047,5101.5,5035.5,5097,291231,278169
9/22/16,5096,5139.25,5089.75,5133.25,196512,290307
9/23/16,5134.25,5136.75,5095.25,5103.5,197323,292783
9/26/16,5099,5106.5,5054.5,5062,209587,290403
9/27/16,5060.75,5111.5,5047.75,5107.75,227156,296849
9/28/16,5104.5,5120.25,5091.75,5115.25,208679,296145
9/29/16,5113.75,5123.5,5059.5,5091.25,306337,292234
9/30/16,5086.25,5132.5,5058.75,5117.25,248154,302355
10/3/16,5114.25,5126.5,5089.75,5112.75,177125,296346
10/4/16,5113.75,5135,5083.25,5104.5,276978,295436
10/5/16,5103.5,5135.5,5096.25,5120.5,182962,301537
10/6/16,5121,5128,5092.5,5119,187196,297898
10/7/16,5117.25,5130.75,5081.75,5106,281205,296172
10/10/16,5115,5148.5,5109.25,5140.25,159238,310346
10/11/16,5139,5144.25,5045,5074,316603,296961
10/12/16,5069.25,5089,5047.25,5060.5,234222,300632
10/13/16,5051.75,5060,5001.5,5043,297938,295358
10/14/16,5043,5088,5033.25,5051.25,237878,299521
10/17/16,5050.5,5057.5,5028,5050.25,179668,300593
10/18/16,5049.25,5103.75,5046.75,5074,205551,304286
10/19/16,5070.75,5087.25,5058,5077.25,148339,302722
10/20/16,5075.25,5094.25,5045.75,5090.75,248117,299321
10/21/16,5091.25,5096,5061.75,5090.25,188661,298306
10/24/16,5094.25,5155.75,5089.75,5149.75,182257,314335
10/25/16,5153.25,5166.5,5120.5,5133,184984,315601
10/26/16,5121,5128.75,5086.5,5100.75,234117,305191
10/27/16,5099,5127.25,5051.25,5054,261342,304683
10/28/16,5065.25,5090.25,5033.5,5053,325145,307129
10/31/16,5042.25,5077,5035.25,5043.75,199169,316391
11/1/16,5049.75,5064,4965.75,5004.25,307806,315481
11/2/16,5001.5,5015.5,4955.25,4963.75,300313,319917
11/3/16,4947,4976.5,4915.25,4921.5,280599,311422
11/4/16,4918.25,4942.5,4898.25,4904.75,264048,308972
11/7/16,4956.75,5028.75,4956.75,5022.75,223773,303686
11/8/16,5024.5,5069.5,4999.75,5049.25,219987,298053
11/9/16,5054.25,5084.5,4805.5,5067.5,719499,259374
11/10/16,5064.5,5126.75,4926.25,4990.75,555100,252381
11/11/16,4988.75,5005,4928.75,4995,324940,255210
11/14/16,5000,5031.5,4919.75,4941.5,285041,256237
11/15/16,4939.75,5026.25,4935,5013,238486,254101
11/16/16,5012,5041.75,4983.25,5030.25,195711,252082
11/17/16,5028.5,5078.5,5025,5075.5,190166,251552
11/18/16,5075.75,5087.5,5050,5055.5,168797,246634
11/21/16,5060.5,5109,5050.25,5101,167542,248447
11/22/16,5105,5131.75,5104,5121.75,157465,249031
11/23/16,5124.25,5129.5,5077.25,5096.5,159650,248485
11/25/16,5097.5,5117,5086.5,5115.5,75485,248916
11/28/16,5111.25,5126.75,5089.75,5108,143185,250935
11/29/16,5108,5144.75,5094.5,5122,175916,253414
11/30/16,5119.5,5132.5,5059.5,5063,231494,248595
12/1/16,5066,5074.5,4969.75,4983.5,291375,250180
12/2/16,4982.5,5006,4954.25,4985.5,235325,247012
12/5/16,4966,5042.75,4948.5,5027.5,207428,244379
12/6/16,5027.75,5043.5,5014.75,5033.75,185123,249513
12/7/16,5035.75,5101.75,5010.5,5088.75,232690,235577
12/8/16,5091.5,5116.5,5083,5110,225777,213910
12/9/16,5108.25,5144.5,5099.5,5140.75,133170,187345
12/12/16,5146,5164,5099.5,5114.75,124198,166906
12/13/16,5114,5209,5108.5,5184.75,131855,127768
12/14/16,5183.75,5203.75,5156.75,5178.75,290773,199846
12/15/16,5177,5208,5164.5,5181,249163,217070
12/16/16,5186.25,5198,5150.5,5162,185358,219937
12/19/16,5162,5212.5,5158.75,5185,146138,221736
12/20/16,5185.75,5209.5,5184.75,5202.25,109979,221641
12/21/16,5202.25,5206.25,5185.5,5195.75,90653,224173
12/22/16,5194.25,5199.25,5163.25,5182.75,110522,224003
12/23/16,5180,5190,5169,5188.5,69061,225518
12/27/16,5188.25,5240.75,5186.25,5207.5,100365,224085
12/28/16,5207.5,5225.5,5166.5,5170,136664,224720
12/29/16,5170,5179.75,5147.5,5164.75,121556,225278
12/30/16,5166.75,5186.25,5096.25,5110.25,197659,225324
1/3/17,5123,5173.75,5123,5152.5,215983,229247
1/4/17,5152.75,5188.75,5149.25,5179.75,171952,219015
1/5/17,5181,5210.5,5166.75,5208.25,169565,216170
1/6/17,5208.75,5263.75,5198.75,5250.25,183315,220710
1/9/17,5250.75,5275.75,5248.75,5268.25,148112,220663
1/10/17,5268.25,5293.25,5253.5,5277.5,153774,221728
1/11/17,5279,5294.5,5253.75,5292.75,218752,226569
1/12/17,5290.75,5291,5236.5,5281,212324,222602
1/13/17,5281.5,5309.5,5281.5,5307.5,136613,221836
1/17/17,5302.5,5305.25,5271.25,5286.5,198098,225024
1/18/17,5286.75,5303.5,5280.25,5300.75,159690,225008
1/19/17,5299.5,5321,5282.75,5299.75,185603,226424
1/20/17,5301.75,5329.25,5291,5304.5,216184,224333
1/23/17,5305.25,5316,5276.5,5309.75,181150,224681
1/24/17,5310,5350.25,5306.25,5342.5,141578,223035
1/25/17,5346.25,5396.25,5346,5392.75,153214,221427
1/26/17,5394.5,5414.75,5388,5394,173375,220839
1/27/17,5390.5,5413.75,5385.5,5408.75,138335,229131
1/30/17,5392.5,5400.75,5340.75,5370.75,249340,235837
1/31/17,5369.75,5381.25,5329.5,5359,214696,237003
2/1/17,5378.25,5404.5,5369.25,5394.75,237364,234540
2/2/17,5394,5403.75,5365.75,5377.25,209875,230792
2/3/17,5375.75,5408.5,5366,5401.25,181444,229935
2/6/17,5403.5,5409.75,5386.5,5404,145402,232602
2/7/17,5403.25,5438.25,5400.5,5423,164423,231103
2/8/17,5421.25,5443.25,5409.75,5437.5,166260,233819
2/9/17,5436,5465.5,5432.5,5458.5,157897,233830
2/10/17,5457.5,5478.75,5456,5473,147032,230402
2/13/17,5475.5,5507.75,5473,5505.5,144520,229745
2/14/17,5505.5,5524.25,5486,5522.25,166904,227743
2/15/17,5520.75,5559.75,5511.5,5556.25,168262,227554
2/16/17,5559.25,5563.25,5534.75,5546.75,209931,225348
2/17/17,5546.5,5575,5533,5572,170805,228114
2/21/17,5569.75,5600,5566.75,5590,192758,232842
2/22/17,5591.75,5601.75,5582.5,5597.25,156582,234388
2/23/17,5598.75,5607.5,5557,5578.25,240394,238906
2/24/17,5575.5,5590.75,5545.25,5589.5,211944,242191
2/27/17,5586.25,5598.75,5569.5,5593.75,153779,235411
2/28/17,5591.25,5596.25,5563.25,5578.5,168037,237096
3/1/17,5580.75,5646.25,5578.25,5632.25,241769,233413
3/2/17,5629,5640,5602.5,5611,206020,229214
3/3/17,5605,5619.75,5590.5,5618.25,176727,229443
3/6/17,5615.25,5620.75,5585.25,5607.25,166727,232373
3/7/17,5601,5620.5,5587.75,5596,180791,228740
3/8/17,5596.25,5623.5,5580,5609.25,221615,225942
3/9/17,5608.5,5618.25,5581.75,5613,249227,205477
3/10/17,5616.25,5641.5,5609.25,5628.25,159754,158932
3/13/17,5627.25,5642.75,5618,5641.75,85360,125463
3/14/17,5641.5,5642.75,5605.75,5627.75,235023,201802
3/15/17,5628.75,5673.75,5622.25,5661.5,248409,231592
3/16/17,5659.25,5682.25,5644.5,5657.25,187337,232395
3/17/17,5658,5667.5,5648.75,5650.75,143955,231879
3/20/17,5649.5,5670.25,5638.25,5660.75,144687,232584
3/21/17,5658,5683.25,5572.25,5580.5,414738,238409
3/22/17,5576.5,5618.5,5557.25,5608,335865,239630
3/23/17,5607.75,5620.75,5589.5,5596.75,269772,238273
3/24/17,5599.25,5637.25,5589.75,5621,294980,240282
3/27/17,5602.25,5628,5559.5,5621.25,276499,240669
3/28/17,5624.75,5667,5605.75,5647.25,245032,239090
3/29/17,5651.25,5679.75,5647,5678.25,173940,237704
3/30/17,5678.25,5693.25,5668.75,5679.75,163121,238048
3/31/17,5683,5695,5663.25,5680.75,166661,238079
4/3/17,5679,5697.25,5645.5,5676.75,264740,239261
4/4/17,5675,5690.25,5649,5686.25,195119,241601
4/5/17,5689.25,5723.5,5651.25,5658.5,301129,245399
4/6/17,5656.25,5679.5,5632.25,5665,287867,244341
4/7/17,5669,5678.25,5625,5663.5,243807,245227
4/10/17,5663,5686,5648,5664.5,197534,245956
4/11/17,5669,5671.5,5600.25,5644,332142,248277
4/12/17,5645,5655,5611.25,5615,251108,248315
4/13/17,5611.25,5641.75,5589.75,5601.25,278784,253079
4/17/17,5595,5641.75,5590,5637.5,148626,257725
4/18/17,5639.75,5647.5,5617.75,5631.5,246219,254637
4/19/17,5632,5673,5631,5640,213579,256963
4/20/17,5640.25,5697,5636.75,5685,231392,265522
4/21/17,5687.25,5697,5669.75,5684.25,193756,259638
4/24/17,5713.25,5755,5713.25,5746.25,212519,268842
4/25/17,5744.25,5799.5,5741.25,5790.5,172850,274049
4/26/17,5789,5804.75,5777.25,5778.5,221754,270872
4/27/17,5777.5,5841.25,5776.5,5833.25,194734,273340
4/28/17,5826.75,5840,5814,5822.75,185941,271127
5/1/17,5823.25,5879.5,5815.75,5873,166028,271898
5/2/17,5871.25,5884,5864.75,5882,169050,271954
5/3/17,5863.25,5873.25,5848.25,5855.5,206431,276375
5/4/17,5851.25,5876.25,5846,5868,223464,275141
5/5/17,5869.25,5891.75,5854.75,5890.5,166263,274316
5/8/17,5900.5,5902.75,5876.75,5897.75,164353,271692
5/9/17,5896.5,5930,5893,5918.5,194000,268161
5/10/17,5920.75,5922,5900.5,5917.75,174081,267449
5/11/17,5917,5918.5,5878.5,5913,238806,271406
5/12/17,5912.25,5932,5898.75,5931.25,186832,272406
5/15/17,5931.75,5948.75,5924.75,5943.5,180918,269218
5/16/17,5947.25,5969.5,5938.5,5966.5,183423,268218
5/17/17,5965.75,5966.25,5817,5821,506880,268802
5/18/17,5817.75,5890.75,5792.75,5872.75,522258,275769
5/19/17,5873.75,5918.75,5864.25,5895.5,292202,269335
5/22/17,5895,5946.5,5891,5944.25,198203,270437
5/23/17,5943.75,5960.75,5930.75,5953.75,219010,268181
5/24/17,5951.75,5976.75,5947.5,5973.5,191514,268535
5/25/17,5973.75,6037.75,5973.5,6024.25,239940,273737
5/26/17,6023.5,6038.75,6015,6034.5,163404,270605
5/30/17,6035.25,6045.75,6020.5,6034.25,197717,272648
5/31/17,6034.75,6061.5,6006,6035.5,332645,283551
6/1/17,6047,6066.25,6022.75,6064.25,266069,283162
6/2/17,6066,6129,6064.25,6128.25,298205,293184
6/5/17,6120.5,6133.5,6115,6123,177414,290913
6/6/17,6122.5,6135.5,6090.75,6105.5,257087,298702
6/7/17,6104.5,6127,6088,6122,274935,301092
6/8/17,6120,6140,6095.75,6127.25,266471,262280
6/9/17,6114.75,6141,5902.5,5982.75,425289,215554
6/12/17,5982.75,5988.75,5876.75,5953.25,260181,182120
6/13/17,5955.25,6002.75,5949.25,5993.5,379343,287790
6/14/17,5996.5,6023.25,5921.25,5967,429542,304185
6/15/17,5964.25,5966.75,5875.5,5943.5,435110,309424
6/16/17,5943.25,5961.75,5895.25,5918.25,356290,300778
6/19/17,5928.5,6016.75,5917.5,6000.25,271968,290861
6/20/17,6001,6018.25,5963.25,5967,301241,283806
6/21/17,5962.5,6030.75,5933.25,6030.25,319202,285856
6/22/17,6027.5,6048.75,6005,6020,233021,283005
6/23/17,6019.75,6049.75,5997.25,6046.5,213552,282212
6/26/17,6037.25,6086.25,6002.25,6012.5,311741,281917
6/27/17,6015,6018.25,5903.25,5910.75,418001,284978
6/28/17,5908,6003,5866.25,5997.75,396603,280022
6/29/17,6000.5,6010.25,5835.25,5887.25,604720,290468
6/30/17,5882.5,5920.75,5857.75,5887,336513,284566
7/3/17,5892.25,5925,5815.5,5823.5,232656,291208
7/5/17,5825.5,5902,5794.5,5885.75,392297,287807
7/6/17,5884.75,5887,5814.25,5831,370735,290424
7/7/17,5832.75,5910.75,5825.75,5890,266767,284728
7/10/17,5897.25,5945.75,5884.25,5928.25,241360,284075
7/11/17,5926.25,5956.75,5901.75,5954.25,283454,278934
7/12/17,5953.75,6024.25,5947,6020,262329,276956
7/13/17,6021,6046.25,6011.5,6031.75,240958,277892
7/14/17,6033.75,6082,6022,6077.5,230871,276031
7/17/17,6077.75,6098,6065.5,6089.25,217890,278955
7/18/17,6092.5,6132.75,6054.5,6117,246038,282452
7/19/17,6129.75,6159.25,6123.25,6152.5,233290,283720
7/20/17,6153.75,6172.75,6131.25,6159.5,265354,283347
7/21/17,6165,6165.5,6124.75,6153,254484,284274
7/24/17,6153.5,6189,6139.25,6168.25,195018,288517
7/25/17,6159.5,6180.5,6150,6168,237095,289026
7/26/17,6168,6192.25,6161.25,6182.25,190190,289058
7/27/17,6195.25,6230,6079,6143.75,539445,289531
7/28/17,6143.25,6152.5,6084.25,6144.5,338476,291666
7/31/17,6144.25,6167.75,6104.5,6116.75,280483,291407
8/1/17,6118.75,6165.5,6109.75,6123.5,229005,291309
8/2/17,6167.25,6181.75,6090.5,6145,389618,295253
8/3/17,6145.5,6158.75,6111.5,6124.25,289423,296967
8/4/17,6123.25,6146.25,6108.5,6132.25,256730,297144
8/7/17,6134.25,6172,6132.25,6168.25,165201,300435
8/8/17,6169.25,6207,6141.75,6152.25,305079,297882
8/9/17,6147.5,6158.75,6096,6156.75,377648,300070
8/10/17,6156.75,6157.25,6001.5,6024,548167,299717
8/11/17,6003.25,6080,5995.25,6072.5,394754,297376
8/14/17,6071.5,6151,6071.5,6144.25,261541,300365
8/15/17,6147.75,6179.25,6129.75,6146.25,249827,300187
8/16/17,6149.5,6183.75,6136.25,6157.75,293910,298233
8/17/17,6154.25,6158,6020.75,6034.5,511900,294534
8/18/17,6026.5,6069.25,6006.75,6035.5,443313,292413
8/21/17,6039.25,6051,5986.5,6028.25,360383,290439
8/22/17,6029.5,6116.5,6028.5,6112.75,307895,290847
8/23/17,6112.5,6118.25,6075.75,6082.25,301682,282443
8/24/17,6080,6108.5,6037.5,6074.75,372774,283471
8/25/17,6079.5,6108.25,6050.75,6059.25,300167,280801
8/28/17,6054,6090.25,6035.5,6079,216424,282261
8/29/17,6054.25,6109.75,6011.5,6104,334338,287457
8/30/17,6104,6178.25,6096.75,6169.25,273971,292978
8/31/17,6170.5,6232.25,6166.75,6225,273833,293170
9/1/17,6228.25,6254,6207.5,6222.5,229855,290210
9/5/17,6190.75,6219,6123.75,6173.5,485650,274638
9/6/17,6177.75,6200,6143.5,6189.25,335781,269340
9/7/17,6186.25,6215.75,6166.5,6204.25,301526,252498
9/8/17,6203.5,6206.25,6141.75,6150.5,190958,198497
9/11/17,6163,6226,6163,6216.75,160000,164200
9/12/17,6216.25,6238.5,6201.5,6230.75,296518,228552
9/13/17,6233,6238.25,6209.75,6235.25,229042,253328
9/14/17,6233,6235.5,6195,6197,283913,276501
9/15/17,6198,6242,6173.25,6221.5,268013,271588
9/18/17,6225.5,6244.5,6193.5,6213,235721,272263
9/19/17,6216,6231,6201.25,6223.25,212483,264264
9/20/17,6223.25,6226.75,6156.75,6204.75,347504,265749
9/21/17,6202.25,6206.5,6145.5,6171.5,343404,265850
9/22/17,6170.5,6171.75,6137.25,6162,272649,263136
9/25/17,6157,6180.5,6068.25,6102.75,447828,273006
9/26/17,6105,6138.75,6089,6118.75,343472,267060
9/27/17,6116,6189.25,6112.75,6167.25,349282,263878
9/28/17,6162.25,6174.5,6137.5,6164.75,268097,262084
9/29/17,6165.5,6211.75,6159.25,6208.75,275661,265128
10/2/17,6210.25,6236,6184.75,6206.75,269518,267237
10/3/17,6211.75,6231,6205,6224.25,207901,268776
10/4/17,6225.25,6241.75,6205.75,6230.25,236714,273109
10/5/17,6231.25,6294.25,6227.25,6292,254723,278013
10/6/17,6288.5,6297.75,6263.75,6290.5,232608,278318
10/9/17,6288.75,6310.25,6281,6290.75,155751,279021
10/10/17,6288.5,6314.75,6265.25,6291.5,238961,281132
10/11/17,6290.75,6312.25,6279.5,6308.75,180901,280723
10/12/17,6309.75,6323.25,6292.75,6301,200082,279668
10/13/17,6299.25,6330.25,6294.75,6326,178530,278508
10/16/17,6327.75,6347.75,6324.25,6346.5,167591,276313
10/17/17,6346,6351.75,6331.25,6350,154430,277269
10/18/17,6348.5,6359,6334.25,6345.5,180414,278878
10/19/17,6347.5,6348,6277.5,6324,332212,278665
10/20/17,6324,6355.75,6316.75,6337.25,222217,275492
10/23/17,6335.75,6354.25,6286.75,6291,247882,276392
10/24/17,6291,6318.75,6283.25,6305.75,235526,278150
10/25/17,6299.75,6313.75,6237.25,6290.75,436671,281153
10/26/17,6291.25,6322.5,6261.25,6311,320283,281049
10/27/17,6318.25,6452,6305,6441.5,435844,284553
10/30/17,6435.75,6477.75,6428.5,6450.5,360344,269811
10/31/17,6448,6485,6445.5,6476,239132,270162
11/1/17,6476,6510.75,6449.75,6467,346061,269121
11/2/17,6456.25,6489.25,6418.75,6462,356528,272517
11/3/17,6478.75,6523,6462.25,6516.75,301691,267910
11/6/17,6511.5,6543.75,6494.25,6539.75,218392,272003
11/7/17,6537.75,6557.75,6522.5,6542.25,284157,273642
11/8/17,6536.75,6571.75,6527.75,6567.75,218248,275482
11/9/17,6568.5,6577.75,6471,6540.75,550267,281665
11/10/17,6539,6547.25,6507.25,6535.5,266728,278891
11/13/17,6538.75,6551.25,6507.25,6538.25,229366,279403
11/14/17,6537,6544.5,6489,6519.75,342800,283784
11/15/17,6519.75,6521,6457,6492.5,399624,282754
11/16/17,6490.75,6584.75,6487,6567.25,339694,292214
11/17/17,6569,6578,6534.75,6539.5,275846,288828
11/20/17,6538.25,6555.5,6517.5,6542.25,203721,289137
11/21/17,6542,6611.5,6537.5,6605.75,216030,291741
11/22/17,6607.5,6621.5,6601.5,6615.75,191140,292729
11/24/17,6614.5,6642.25,6602,6639.75,118443,290124
11/27/17,6640.5,6650.75,6621,6639.5,204123,289778
11/28/17,6639.5,6655.75,6615,6646.5,307329,290858
11/29/17,6649.75,6654.75,6509.25,6531.75,625761,296362
11/30/17,6532.75,6603.75,6515.25,6595.25,457769,297222
12/1/17,6580,6595.25,6472.25,6572.5,608005,292953
12/4/17,6597.25,6618,6477,6491.5,520744,309979
12/5/17,6481.75,6566,6458,6498,443788,295910
12/6/17,6495.25,6533.25,6458.75,6519.25,363675,289542
12/7/17,6524.25,6561.75,6515,6549.25,325352,269841
12/8/17,6548.5,6605.25,6546.75,6566.25,180084,236586
12/11/17,6569.25,6636,6566,6623.75,148290,186840
12/12/17,6630.5,6634,6598,6610.5,134498,155641
12/13/17,6611.75,6645.25,6590.5,6624.75,324688,234828
12/14/17,6624.75,6651.25,6610,6616.5,292712,263838
12/15/17,6611.25,6710.25,6608.25,6706,288903,270627
12/18/17,6705.5,6749.5,6705,6742.75,220351,271562
12/19/17,6742.5,6753.25,6687.25,6708.25,272966,275308
12/20/17,6711.5,6736.5,6670.75,6696.5,276115,287844
12/21/17,6694.25,6728.25,6683.5,6699.75,211561,283648
12/22/17,6697.25,6709.25,6675,6691.25,154620,286473
12/26/17,6690,6699.5,6639.75,6667.5,135130,286956
12/27/17,6668.75,6683,6649.5,6661.5,158481,281887
12/28/17,6659.75,6685,6649.75,6653.75,138254,277928
12/29/17,6652,6675.25,6590.75,6616.25,210114,279417
1/2/18,6612.5,6730.75,6605.25,6722.25,259593,276028
1/3/18,6720.75,6798.75,6718.75,6792,223243,272136
1/4/18,6791.25,6825,6787.5,6811,254577,267029
1/5/18,6815.5,6878.5,6807.25,6875.25,214944,262044
1/8/18,6875.25,6898.25,6860.75,6895.5,198494,261079
1/9/18,6894.75,6914.75,6874.75,6894.5,272445,258186
1/10/18,6887.25,6894.25,6835.75,6884.75,320261,264095
1/11/18,6884,6936.25,6871.75,6934,228872,261698
1/12/18,6933,6985.25,6910.75,6982.75,288871,263288
1/16/18,6989,7053.25,6936.75,6969.75,516270,272679
1/17/18,6970.25,7041.75,6952.25,7031.25,357653,265543
1/18/18,7025.5,7045.5,7003.5,7020.5,314511,266427
1/19/18,7024,7064.5,7009,7053.25,324203,267166
1/22/18,7038.25,7148.75,7031.75,7138.5,262762,250248
1/23/18,7137.25,7188.75,7127.25,7173.25,336204,254208
1/24/18,7164,7211.75,7095.75,7138.75,526387,265378
1/25/18,7141,7194.75,7109.5,7139,415464,268318
1/26/18,7145.5,7242,7141.75,7237.75,326274,262446
1/29/18,7237.5,7254.75,7187.5,7200,407157,259588
1/30/18,7199,7214,7110.25,7149,524079,257403
1/31/18,7145.75,7198.5,7129,7170,413798,256844
2/1/18,7180.5,7195.25,7092.25,7106,492861,258690
2/2/18,7161.5,7171,6959.75,6963.25,642482,260857
2/5/18,6959.75,7021,6595.25,6636.75,931677,258724
2/6/18,6680.5,6885,6467.75,6861.25,813419,242937
2/7/18,6845.5,6925.25,6739.5,6763.25,593446,233873
2/8/18,6749.5,6826,6508.5,6524.75,640585,243392
2/9/18,6535.5,6663,6371.5,6625.25,787495,229150
2/12/18,6642,6775,6621.75,6739.25,406083,224108
2/13/18,6737.25,6778.5,6678.25,6768,382334,224590
2/14/18,6767,6900.25,6662.5,6894.5,482298,231531
2/15/18,6888.5,7035,6877.25,7023.5,458423,245511
2/16/18,7023.75,7067.25,6969.5,6994.25,445962,223828
2/20/18,6990.75,7051.25,6930.75,6998,461892,224273
2/21/18,6995.75,7093,6948.75,6968,440206,223258
2/22/18,6964,7039,6902.25,6996.25,439678,224124
2/23/18,7000,7121.25,6990.25,7117.25,383733,212956
